Origin,Destination,dist_da_t_op,time_da_t_op,toll_op,hbw_lo_pk,hbw_med_pk,hbw_hi_pk,hbc_hi_op,hbs_hi_op,hbo_hi_op,nhb_hi_op
2,50,21.9,29,0,-3.262,-2.121,-1.73,-0.776,-0.156,-0.582,-0.927
2,51,23.6,30.7,0,-3.477,-2.306,-1.904,-0.838,-0.221,-0.653,-1.039
2,52,20.6,25.8,0,-3.085,-2.024,-1.656,-0.724,-0.104,-0.541,-0.853
2,53,24.6,31.8,0,-3.154,-2.207,-1.889,-0.902,-0.276,-0.715,-1.095
2,54,26,31.9,0,-3.227,-2.361,-2.079,-0.963,-0.331,-0.785,-1.12
2,55,25.7,32.1,0,-3.432,-2.593,-2.321,-1.11,-0.631,-0.908,-1.348
2,56,27,33.4,0,-3.843,-2.758,-2.34,-1.146,-0.417,-0.913,-1.226
2,57,27,33.1,0,-3.8,-2.627,-2.206,-0.988,-0.361,-0.831,-1.193
2,58,29.2,35.2,0,-4.312,-2.872,-2.368,-1.06,-0.453,-0.865,-1.26
2,59,31.4,40.9,0,-4.317,-2.883,-2.365,-1.173,-0.543,-0.986,-1.411
2,60,31.2,40.8,0,-4.421,-2.975,-2.447,-1.193,-0.557,-1,-1.441
2,61,28.1,36.2,0,-3.719,-2.68,-2.3,-1.056,-0.428,-0.869,-1.244
2,62,27.7,35.3,0,-3.346,-2.457,-2.155,-1.013,-0.393,-0.81,-1.188
2,63,33.9,40.6,0,-4.697,-3.032,-2.452,-1.232,-0.604,-1.044,-1.465
2,64,34.3,43.4,0,-4.767,-3.113,-2.532,-1.278,-0.651,-1.091,-1.539
2,65,30.5,39.2,0,-4.954,-3.262,-2.671,-1.265,-0.635,-1.086,-1.514
2,66,34.2,41.9,0,-4.862,-3.2,-2.606,-1.27,-0.639,-1.081,-1.36195
2,67,37.9,45.7,0,-5.122,-3.275,-2.627,-1.346,-0.72,-1.16,-1.36195
2,68,27.8,35.4,0,-3.861,-2.629,-2.176,-1.03,-0.408,-0.859,-1.222
2,69,30.5,41.3,0,-4.52,-3.035,-2.496,-1.248,-0.636,-1.096,-1.535
2,70,32.2,41.1,0,-4.424,-3.019,-2.509,-1.18,-0.546,-0.994,-1.435
2,71,35.3,45.6,0,-4.849,-3.272,-2.694,-1.319,-0.692,-1.137,-1.646
2,72,33.4,40.7,0,-4.719,-3.217,-2.663,-1.256,-0.628,-1.083,-1.546
2,73,31.2,38,0,-4.439,-2.954,-2.427,-1.137,-0.523,-0.955,-1.374
2,74,30.5,36.6,0,-4.362,-2.956,-2.448,-1.111,-0.49,-0.935,-1.331
2,75,32.9,39.8,0,-4.488,-3.047,-2.52,-1.187,-0.559,-1.005,-1.44
2,76,31.3,37.8,0,-4.459,-3.079,-2.569,-1.174,-0.604,-0.987,-1.421
2,77,34.5,41.2,0,-4.365,-3.099,-2.615,-1.256,-0.636,-1.06,-1.513
2,78,33.5,39.8,0,-4.478,-3.144,-2.635,-1.22,-0.612,-1.039,-1.476
2,79,31.8,39.1,0,-4.79,-3.202,-2.632,-1.181,-0.554,-1.001,-1.399
2,80,34.1,40.6,0,-4.872,-3.283,-2.696,-1.238,-0.63,-1.051,-1.485
2,81,35.1,43.9,0,-5.314,-3.412,-2.736,-1.287,-0.662,-1.098,-1.577
2,82,39.4,48.1,0,-5.779,-3.636,-2.89,-1.435,-0.811,-1.248,-1.36195
2,83,42.1,51.2,0,-5.873,-3.797,-3.024,-1.538,-0.915,-1.351,-1.901
2,84,38.9,46.3,0,-5.44,-3.584,-2.873,-1.408,-0.789,-1.216,-1.681
2,85,35.8,42.1,0,-4.655,-3.285,-2.733,-1.299,-0.675,-1.125,-1.587
2,86,39,46.6,0,-5.721,-3.961,-3.196,-1.844,-0.87,-1.436,-1.931
2,87,40.2,48.1,0,-5.409,-3.672,-2.964,-1.478,-0.851,-1.298,-1.823
2,88,38.1,44.6,0,-5.047,-3.484,-2.844,-1.385,-0.76,-1.2,-1.674
2,89,37.8,44.4,0,-5.143,-3.488,-2.821,-1.374,-0.75,-1.189,-1.678
2,90,36.4,42.3,0,-4.94,-3.359,-2.748,-1.318,-0.693,-1.132,-1.586
2,91,36.8,45.6,0,-4.813,-3.406,-2.857,-1.376,-0.75,-1.193,-1.72
2,92,37.3,44.1,0,-4.938,-3.465,-2.869,-1.362,-0.74,-1.178,-1.691
2,93,36.2,42.1,0,-4.715,-3.339,-2.785,-1.316,-0.69,-1.134,-1.603
2,94,36.2,42.3,0,-4.677,-3.407,-2.871,-1.375,-0.747,-1.212,-1.715
2,95,35.9,42.1,0,-3.95,-2.966,-2.612,-1.277,-0.664,-1.094,-1.562
2,96,37.2,43.5,0,-4.629,-3.405,-2.883,-1.403,-0.776,-1.24,-1.731
2,97,37.9,45.6,0,-4.758,-3.487,-2.965,-1.444,-0.815,-1.275,-1.968
2,98,35.2,41.5,0,-4.109,-3.029,-2.625,-1.259,-0.635,-1.083,-1.548
2,99,36.9,46.9,0,-4.808,-3.366,-2.807,-1.375,-0.749,-1.192,-1.664
2,100,36.1,44.2,0,-4.593,-3.259,-2.74,-1.318,-0.702,-1.135,-1.613
2,101,37.5,47.6,0,-4.941,-3.451,-2.871,-1.39,-0.77,-1.203,-1.737
2,102,40,52.4,0,-5.492,-3.717,-3.054,-1.495,-0.869,-1.32,-1.36195
2,103,38.3,44.4,0,-4.54,-3.81,-3.284,-1.779,-1.257,-1.683,-2.133
2,104,40.4,45.4,0,-4.632,-3.411,-2.885,-1.46,-0.832,-1.284,-1.841
2,105,38,45,0,-4.766,-3.446,-2.909,-1.419,-0.787,-1.245,-1.744
2,106,39.3,44.8,0,-4.566,-3.349,-2.829,-1.406,-0.78,-1.223,-1.713
2,107,39.8,44.9,0,-4.811,-3.413,-2.829,-1.416,-0.792,-1.232,-1.717
2,108,40.3,45.3,0,-5.131,-3.554,-2.901,-1.438,-0.813,-1.253,-1.746
2,109,41.5,48.4,0,-5.408,-3.716,-3.02,-1.507,-0.881,-1.322,-1.848
2,110,44.2,53.6,0,-5.979,-3.988,-3.199,-1.629,-1.001,-1.443,-2.033
2,111,45.1,51.8,0,-6.186,-3.982,-3.157,-1.615,-0.988,-1.429,-1.984
2,112,42.4,47.7,0,-5.693,-3.777,-3.025,-1.517,-0.891,-1.336,-1.91
2,113,42.4,47.9,0,-5.154,-3.631,-2.974,-1.51,-0.884,-1.327,-1.86
2,114,44.7,50.5,0,-5.442,-3.782,-3.062,-1.595,-0.967,-1.41,-1.967
2,115,48.1,54.4,0,-6.184,-4.086,-3.235,-1.704,-1.076,-1.519,-2.148
2,116,45.7,51.6,0,-5.166,-3.764,-3.104,-1.625,-0.998,-1.446,-2.066
2,117,46,51.7,0,-5.618,-3.888,-3.132,-1.623,-0.997,-1.438,-2.027
2,118,47.7,54.2,0,-5.481,-3.924,-3.194,-1.689,-1.062,-1.505,-2.147
2,119,51.9,61.1,0,-7.037,-4.425,-3.468,-1.87,-1.242,-1.683,-2.283
2,120,47.4,54.5,0,-5.811,-3.986,-3.196,-1.686,-1.058,-1.499,-2.106
2,121,52.2,62.7,0,-6.618,-4.39,-3.475,-1.873,-1.245,-1.688,-2.334
2,122,54.1,60.8,0,-6.306,-4.377,-3.475,-1.896,-1.268,-1.71,-2.292
2,123,51.4,56.2,0,-5.581,-4.058,-3.285,-1.782,-1.155,-1.598,-2.271
2,124,49.7,55.4,0,-5.451,-3.982,-3.249,-1.74,-1.114,-1.556,-2.224
2,125,49.2,55,0,-5.574,-3.99,-3.236,-1.72,-1.094,-1.536,-2.178
2,126,51.9,57.3,0,-7.186,-4.379,-3.402,-1.83,-1.204,-1.646,-1.36195
2,127,51.3,59.8,0,-6.497,-4.347,-3.422,-1.826,-1.2,-1.643,-2.337
2,128,50.6,59.3,0,-5.716,-4.135,-3.36,-1.813,-1.187,-1.63,-2.314
2,129,49.9,57.3,0,-5.749,-4.087,-3.303,-1.771,-1.144,-1.586,-2.229
2,130,48,58.8,0,-6.748,-4.269,-3.395,-1.868,-1.246,-1.688,-2.3
2,131,45.3,55.2,0,-5.763,-3.943,-3.2,-1.771,-1.155,-1.586,-2.156
2,132,42.7,49.8,0,-5.096,-3.647,-3.019,-1.625,-0.999,-1.441,-1.901
2,133,43.8,53,0,-5.962,-3.894,-3.131,-1.649,-1.021,-1.471,-2.014
2,134,43.5,51.7,0,-5.721,-3.894,-3.145,-1.593,-0.971,-1.408,-1.96
2,135,43.5,49.4,0,-5.5,-3.784,-3.06,-1.56,-0.933,-1.375,-1.882
2,136,41.7,48.6,0,-5.457,-3.722,-2.999,-1.509,-0.883,-1.325,-1.834
2,137,41.6,48.2,0,-5.665,-3.743,-2.988,-1.508,-0.884,-1.33,-1.868
2,138,43.5,51.7,0,-6.009,-3.826,-3.036,-1.549,-0.93,-1.362,-1.931
2,139,45.3,52.3,0,-5.975,-3.902,-3.106,-1.606,-0.979,-1.436,-2.054
2,140,47.9,54,0,-6.445,-4.073,-3.208,-1.694,-1.069,-1.508,-2.108
2,141,45.1,51.8,0,-6.156,-3.964,-3.129,-1.621,-0.993,-1.436,-2.011
2,142,47.4,55.2,0,-6.533,-4.116,-3.231,-1.698,-1.072,-1.513,-2.145
2,143,40.8,50.3,0,-5.848,-3.73,-2.97,-1.493,-0.864,-1.306,-1.858
2,144,40.9,51.3,0,-5.8,-3.721,-2.968,-1.495,-0.864,-1.309,-1.885
2,145,41.2,52.9,0,-6.077,-3.851,-3.07,-1.556,-0.929,-1.368,-1.851
2,146,42.4,54.5,0,-6.213,-3.921,-3.118,-1.593,-0.965,-1.405,-2.01
2,147,45.2,52.3,0,-6.204,-3.999,-3.153,-1.631,-1.006,-1.444,-2.036
2,148,47.9,56.4,0,-6.682,-4.222,-3.312,-1.748,-1.121,-1.561,-2.181
2,149,50.5,58.8,0,-6.996,-4.344,-3.398,-1.808,-1.192,-1.619,-2.247
2,150,48.3,54.6,0,-6.458,-4.158,-3.27,-1.717,-1.089,-1.53,-2.121
2,151,46.9,53.8,0,-6.315,-4.083,-3.228,-1.687,-1.058,-1.5,-2.079
2,152,45.2,50.6,0,-5.935,-3.904,-3.105,-1.603,-0.977,-1.419,-2.005
2,153,47.8,53.8,0,-6.568,-4.133,-3.252,-1.701,-1.071,-1.513,-2.103
2,154,50.8,60.9,0,-7.029,-4.429,-3.497,-1.852,-1.222,-1.664,-2.294
2,155,28.8,51.4,0,-3.758,-2.342,-1.849,-1.182,-0.545,-0.987,-1.66
2,156,14.4,20.5,0,-2.038,-1.304,-1.026,-0.692,-0.062,-0.422,-0.421
2,157,24.6,40.5,0,-2.945,-1.796,-1.392,-0.906,-0.269,-0.71,-1.159
2,158,20,35.7,0,-2.492,-1.55,-1.222,-0.763,-0.132,-0.57,-1.017
2,159,18.7,34,0,-2.346,-1.502,-1.192,-0.735,-0.106,-0.534,-0.952
2,160,16.1,29.4,0,-1.954,-1.252,-0.995,-0.63,-0.003,-0.42,-0.633
2,161,12.6,22.3,0,-1.514,-0.964,-0.765,-0.457,0.192,-0.245,-0.584
2,162,11.1,19.7,0,-0.969,-0.73,-0.622,-0.341,0.295,-0.138,-0.43
2,163,22.2,36.6,0,-2.556,-1.61,-1.266,-0.833,-0.206,-0.555,-1.065
2,164,22.5,35,0,-3.026,-1.888,-1.478,-0.889,-0.262,-0.685,-1.224
2,165,27.5,42.6,0,-3.554,-2.19,-1.709,-1.049,-0.461,-0.857,-1.407
2,166,14.6,25.4,0,-1.774,-1.137,-0.916,-0.515,0.124,-0.354,-0.52
2,167,20.7,30.1,0,-2.467,-1.538,-1.208,-0.73,-0.102,-0.532,-0.917
2,168,10,19.5,0,-1.447,-0.932,-0.754,-0.42,0.213,-0.223,-1.36195
2,169,11.6,17.5,0,-1.364,-0.901,-0.729,-0.435,0.25,-0.196,-0.398
2,170,23.5,31.4,0,-3.33,-2.069,-1.624,-0.888,-0.258,-0.711,-1.116
2,171,25.5,34.8,0,-3.641,-2.415,-1.979,-0.943,-0.302,-0.742,-1.055
2,172,19.3,27.8,0,-2.668,-1.726,-1.406,-0.65,-0.059,-0.478,-0.878
2,173,19.9,30.5,0,-2.356,-1.517,-1.227,-0.702,-0.077,-0.51,-0.832
2,174,19.6,27.1,0,-2.422,-1.588,-1.271,-0.704,-0.079,-0.521,-0.943
2,175,21.7,27.7,0,-2.958,-1.849,-1.459,-0.766,-0.143,-0.587,-0.951
2,176,28,38.2,0,-3.548,-2.274,-1.783,-1.021,-0.393,-0.828,-1.437
2,177,31.3,49.8,0,-3.691,-2.255,-1.742,-1.217,-0.456,-0.984,-1.438
2,178,32,48.4,0,-4.238,-2.563,-1.976,-1.266,-0.638,-1.079,-1.742
2,179,33.4,44,0,-4.65,-2.845,-2.215,-1.241,-0.615,-1.057,-1.655
2,180,38.9,53.5,0,-5.182,-3.182,-2.48,-1.438,-0.804,-1.254,-1.925
2,181,38.7,54.1,0,-5.047,-3.135,-2.447,-1.433,-0.814,-1.247,-1.942
2,182,42.7,60.5,0,-5.788,-3.543,-2.753,-1.655,-1.023,-1.469,-2.21
2,183,51.2,68.4,0,-6.528,-4.009,-3.135,-1.859,-1.228,-1.682,-2.537
2,184,43.8,57.3,0,-6.122,-3.862,-3.063,-1.617,-0.991,-1.429,-2.072
2,185,47.4,58.3,0,-6.557,-4.125,-3.262,-1.721,-1.093,-1.533,-2.18
2,186,53.8,60.2,0,-7.1,-4.377,-3.42,-1.872,-1.245,-1.684,-2.393
2,187,52.3,62,0,-7.319,-4.542,-3.556,-1.907,-1.287,-1.731,-2.51
2,188,54.7,65.6,0,-7.639,-4.7,-3.67,-2.007,-1.383,-1.819,-2.511
2,189,64.5,80.2,0,-8.609,-5.243,-4.065,-2.29,-1.662,-2.103,-2.931
2,190,58.3,70.5,0,-7.965,-4.875,-3.802,-2.102,-1.473,-1.913,-1.36195
2,191,58.5,69.3,0,-8.025,-4.894,-3.805,-2.109,-1.48,-1.921,-2.733
2,192,47,54.2,0,-6.349,-3.995,-3.154,-1.637,-1.009,-1.448,-2.118
2,193,63.3,85.1,0,-7.028,-4.235,-3.257,-2.017,-1.385,-1.827,-2.992
2,194,75.7,92.6,0,-8.624,-5.189,-3.993,-2.283,-1.656,-2.096,-3.833
2,195,71.4,79.1,0,-9.236,-5.478,-4.171,-2.444,-1.822,-2.257,-1.36195
2,196,81.2,91.2,0,-9.254,-5.437,-4.103,-2.656,-2.034,-2.468,-3.654
2,197,68.1,80.2,0,-8.583,-5.235,-4.07,-2.297,-1.669,-2.11,-2.982
2,198,60,65.6,0,-7.478,-4.758,-3.693,-2.062,-1.434,-1.891,-2.739
2,199,60.3,83.8,0,-7.969,-4.715,-3.576,-2.284,-1.701,-2.096,-3.206
2,200,51.6,75.7,0,-5.277,-3.294,-2.568,-1.571,-0.938,-1.362,-1.971
2,201,70.2,99.6,0,-8.439,-4.924,-3.704,-2.553,-1.923,-2.364,-3.651
2,202,57.2,86.7,0,-6.689,-4.003,-3.072,-2.068,-1.425,-1.879,-2.931
2,203,69,102.2,0,-8.16,-4.785,-3.618,-2.477,-1.848,-2.288,-1.36195
2,204,77.1,114.2,0,-11.366,-6.701,-5.087,-3.504,-2.858,-3.315,-3.557
2,205,92.2,135.7,0,-12.093,-7.062,-5.31,-3.574,-2.943,-3.385,-5.041
2,206,88.9,123,0,-10.036,-5.926,-4.489,-2.927,-2.298,-2.738,-4.138
2,207,72.5,106.2,0,-9.136,-5.391,-4.096,-2.801,-2.173,-2.614,-1.36195
2,208,75,106.3,0,-10.807,-6.271,-4.699,-2.848,-2.217,-2.66,-1.36195
2,209,82.3,122.7,0,-10.261,-6.087,-4.637,-3.146,-2.475,-2.958,-4.349
2,210,98.8,104.8,0,-11.236,-6.476,-4.823,-2.96,-2.332,-2.771,-1.36195
2,211,77.5,98.8,0,-10.052,-6.095,-4.722,-2.741,-2.137,-2.554,-1.36195
2,212,94.6,96.8,0,-11.772,-6.783,-5.05,-3.117,-2.503,-2.928,-1.36195
2,213,101.3,102.4,0,-12.195,-7.02,-5.221,-3.245,-2.634,-3.058,-1.36195
2,214,87.4,95.5,0,-11.683,-6.834,-5.15,-3.15,-2.519,-2.962,-3.867
2,215,76,97.2,0,-10.176,-6.182,-4.783,-2.79,-2.144,-2.605,-1.36195
2,216,40.2,47,0,-4.839,-3.495,-2.917,-1.515,-0.889,-1.34,-1.891
2,217,4.2,7.6,0,-0.966,-0.699,-0.575,-0.246,0.409,-0.054,-0.182
2,218,6.9,10.8,0,-0.939,-0.655,-0.562,-0.204,0.433,-0.016,-0.158
2,219,9.1,13,0,-1.143,-0.785,-0.677,-0.272,0.366,-0.082,-0.264
2,220,12.6,17,0,-1.549,-1.082,-0.94,-0.399,0.223,-0.231,-0.461
2,221,14.8,19.2,0,-1.997,-1.347,-1.116,-0.476,0.159,-0.289,-0.564
2,222,17.6,23.1,0,-2.32,-1.565,-1.318,-0.594,0.022,-0.41,-0.715
2,223,25.5,31,0,-3.032,-2.204,-1.935,-0.927,-0.299,-0.742,-1.072
2,224,26.3,32.5,0,-3.922,-3.066,-2.678,-1.371,-0.712,-1.149,-1.62
2,225,26.5,32.8,0,-3.774,-2.627,-2.183,-0.981,-0.352,-0.798,-1.147
2,226,42.6,47.8,0,-5.393,-3.686,-2.984,-1.516,-0.888,-1.33,-1.876
2,227,45.3,50.5,0,-5.386,-3.806,-3.099,-1.596,-0.968,-1.411,-2.032
2,228,47.1,52.3,0,-6.323,-4.005,-3.169,-1.637,-1.009,-1.451,-1.36195
2,229,52,56.4,0,-6.028,-4.184,-3.328,-1.795,-1.168,-1.612,-2.314
2,230,94.4,125.2,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
2,231,464.4,500.2,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
2,232,1701.3,1900.3,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
2,233,1624.1,1839.4,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
2,234,70,214,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
2,235,7514.4,8180.2,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
2,236,8014.4,8780.2,0,-3.99616,-2.29274,-1.63919,-0.98508,-0.356093,-0.798336,-1.36195
3,1,6.1,12.5,0,-0.661,-0.58,-0.545,-0.24,0.434,-0.085,-0.25
3,2,4.5,8.8,0,-0.385,-0.377,-0.377,-0.105,0.615,0.048,-0.061
3,3,2.8,5.9,0,-0.022,-0.138,-0.178,-0.029,0.968,0.201,0.075
3,4,4.1,8.3,0,-0.446,-0.362,-0.312,-0.09,0.893,0.13,0.026
3,5,4.5,8.9,0,-0.427,-0.395,-0.363,-0.142,0.602,0.076,-0.057
3,6,6.2,13.8,0,-0.771,-0.593,-0.505,-0.241,0.408,-0.015,-0.177
3,7,6.2,13.2,0,-0.722,-0.571,-0.49,-0.226,0.502,-0.014,-0.145
3,8,5.6,11.3,0,-0.612,-0.486,-0.422,-0.197,0.514,0.01,-0.149
3,9,7,14.6,0,-0.883,-0.64,-0.534,-0.273,0.417,-0.067,-0.248
3,10,9.9,19.1,0,-1.393,-0.982,-0.811,-0.392,0.252,-0.211,-0.403
3,11,7.4,15.1,0,-0.917,-0.682,-0.624,-0.304,0.322,-0.119,-0.316
3,12,8.2,16.3,0,-1.056,-0.817,-0.723,-0.345,0.373,-0.128,-0.307
3,13,8,16.2,0,-1.052,-0.812,-0.715,-0.317,0.389,-0.107,-0.195
3,14,11.7,21,0,-1.418,-1.043,-0.896,-0.472,0.141,-0.288,-0.523
3,15,12.4,22.8,0,-1.672,-1.165,-0.978,-0.518,0.098,-0.333,-0.621
3,16,15,27.3,0,-1.878,-1.331,-1.12,-0.618,-0.001,-0.431,-0.737
3,17,13.1,22,0,-1.785,-1.25,-1.019,-0.558,0.095,-0.358,-0.732
3,18,15.3,23.4,0,-1.909,-1.339,-1.102,-0.564,0.063,-0.381,-0.698
3,19,12.5,20.4,0,-1.665,-1.156,-0.954,-0.467,0.156,-0.28,-0.554
3,20,14.9,24.1,0,-2.172,-1.459,-1.174,-0.806,0.061,-0.382,-0.697
3,21,18.3,25.7,0,-2.398,-1.541,-1.212,-0.654,-0.024,-0.47,-0.822
3,22,20.1,28.3,0,-2.546,-1.596,-1.24,-0.725,-0.079,-0.532,-0.916
3,23,17.9,25.6,0,-2.308,-1.584,-1.286,-0.658,-0.03,-0.474,-0.825
3,24,22.3,30.4,0,-3.17,-2.113,-1.684,-0.819,-0.192,-0.681,-1.073
3,25,19.2,26.7,0,-2.596,-1.745,-1.376,-0.709,-0.08,-0.554,-0.908
3,26,20.3,28.9,0,-2.691,-1.782,-1.408,-0.749,-0.117,-0.564,-0.939
3,27,20,28.4,0,-2.764,-1.805,-1.423,-0.741,-0.109,-0.555,-0.931
3,28,22.4,33.3,0,-3.017,-1.96,-1.545,-0.843,-0.212,-0.659,-1.083
3,29,16.1,25.1,0,-1.936,-1.414,-1.202,-0.607,0.016,-0.443,-0.758
3,30,17.3,28.8,0,-1.937,-1.407,-1.193,-0.669,-0.052,-0.484,-0.823
3,31,18.3,33.1,0,-2.47,-1.642,-1.35,-0.763,-0.148,-0.586,-0.965
3,32,19,27.1,0,-2.495,-1.657,-1.364,-0.675,-0.043,-0.493,-0.83
3,33,20.9,29.2,0,-3.029,-1.999,-1.64,-0.761,-0.16,-0.587,-0.934
3,34,23.2,32.4,0,-3.046,-2.096,-1.733,-0.858,-0.254,-0.676,-1.092
3,35,31.3,41.9,0,-4.947,-3.211,-2.596,-1.2,-0.569,-1.032,-1.499
3,36,30.3,40.2,0,-4.619,-3.017,-2.435,-1.141,-0.51,-0.97,-1.437
3,37,28.8,39.3,0,-4.331,-2.742,-2.164,-1.038,-0.412,-0.844,-1.337
3,38,33.2,44.6,0,-5.014,-3.253,-2.617,-1.279,-0.655,-1.095,-1.36195
3,39,24.3,33.9,0,-3.483,-2.261,-1.787,-0.942,-0.314,-0.789,-1.377
3,40,25.8,33.8,0,-4.174,-2.752,-2.227,-0.98,-0.353,-0.806,-1.178
3,41,25.3,33.8,0,-4.087,-2.67,-2.141,-0.942,-0.313,-0.754,-1.176
3,42,26.9,34.8,0,-4.155,-2.737,-2.214,-1.013,-0.392,-0.819,-1.224
3,43,29.1,36.7,0,-4.57,-2.984,-2.409,-1.076,-0.453,-0.888,-1.318
3,44,31.3,38.8,0,-4.791,-3.119,-2.537,-1.167,-0.54,-0.986,-1.433
3,45,31.3,38.7,0,-4.385,-2.85,-2.316,-1.143,-0.521,-0.954,-1.418
3,46,31.3,42.3,0,-4.037,-2.642,-2.15,-1.145,-0.53,-0.965,-1.423
3,47,31.6,43.3,0,-4.159,-2.711,-2.212,-1.121,-0.494,-0.939,-1.445
3,48,27.1,37.5,0,-3.756,-2.45,-1.997,-1.011,-0.41,-0.811,-1.227
3,49,21.7,30.2,0,-3.091,-2.051,-1.688,-0.794,-0.165,-0.624,-1.005
3,50,25.2,35.7,0,-3.668,-2.404,-1.964,-0.946,-0.335,-0.758,-1.173
3,51,26.9,37.3,0,-3.885,-2.591,-2.134,-1.009,-0.399,-0.831,-1.285
3,52,23.9,32.4,0,-3.536,-2.346,-1.923,-0.893,-0.282,-0.718,-1.099
3,53,27.9,38.5,0,-3.614,-2.553,-2.169,-1.073,-0.448,-0.893,-1.341
3,54,29.3,38.5,0,-3.691,-2.717,-2.359,-1.133,-0.502,-0.965,-1.365
3,55,29,38.7,0,-3.928,-2.963,-2.616,-1.288,-0.809,-1.095,-1.602
3,56,30.3,40.1,0,-4.327,-3.102,-2.622,-1.304,-0.589,-1.105,-1.474
3,57,30.3,39.7,0,-4.259,-2.961,-2.478,-1.161,-0.534,-1.011,-1.444
3,58,32.5,41.9,0,-4.78,-3.198,-2.638,-1.23,-0.634,-1.039,-1.507
3,59,33.5,42.3,0,-4.643,-3.1,-2.546,-1.252,-0.633,-1.073,-1.543
3,60,33.9,42.4,0,-4.766,-3.193,-2.626,-1.295,-0.657,-1.108,-1.558
3,61,31.5,42.5,0,-4.175,-3.003,-2.551,-1.225,-0.598,-1.047,-1.491
3,62,31,41.6,0,-3.795,-2.786,-2.407,-1.183,-0.57,-0.984,-1.436
3,63,33.1,41.5,0,-4.912,-3.195,-2.6,-1.239,-0.608,-1.047,-1.507
3,64,34.7,43.5,0,-5.007,-3.29,-2.687,-1.301,-0.674,-1.115,-1.589
3,65,34,44.3,0,-5.354,-3.533,-2.89,-1.415,-0.785,-1.245,-1.73
3,66,36.9,45,0,-5.123,-3.377,-2.766,-1.355,-0.72,-1.163,-1.36195
3,67,36.9,46.8,0,-5.301,-3.404,-2.747,-1.351,-0.722,-1.164,-1.36195
3,68,31.1,42,0,-4.319,-2.946,-2.439,-1.202,-0.582,-1.036,-1.471
3,69,33.8,47.9,0,-5.003,-3.36,-2.762,-1.418,-0.816,-1.28,-1.78
3,70,35.5,47.7,0,-4.902,-3.339,-2.769,-1.351,-0.72,-1.169,-1.672
3,71,38.6,52.3,0,-5.319,-3.585,-2.952,-1.49,-0.863,-1.314,-1.885
3,72,36.7,47.4,0,-5.185,-3.544,-2.931,-1.426,-0.798,-1.264,-1.79
3,73,34.5,44.6,0,-4.907,-3.273,-2.691,-1.308,-0.703,-1.131,-1.617
3,74,33.8,43.2,0,-4.845,-3.278,-2.711,-1.281,-0.669,-1.114,-1.575
3,75,36.2,46.4,0,-4.967,-3.367,-2.78,-1.357,-0.735,-1.181,-1.682
3,76,34.6,44.4,0,-4.944,-3.406,-2.834,-1.346,-0.794,-1.16,-1.666
3,77,37.8,47.9,0,-4.868,-3.436,-2.88,-1.425,-0.819,-1.233,-1.754
3,78,36.8,46.4,0,-4.974,-3.476,-2.9,-1.39,-0.794,-1.214,-1.728
3,79,35.4,45.3,0,-5.269,-3.533,-2.863,-1.351,-0.726,-1.179,-1.643
3,80,37.5,47,0,-5.347,-3.602,-2.948,-1.408,-0.815,-1.226,-1.728
3,81,38.7,49.1,0,-5.766,-3.713,-2.863,-1.457,-0.84,-1.27,-1.805
3,82,43,53.8,0,-6.238,-3.935,-3.099,-1.604,-0.989,-1.42,-1.36195
3,83,45.7,57.2,0,-6.36,-4.105,-3.214,-1.708,-1.091,-1.522,-2.139
3,84,42.4,52.4,0,-5.913,-3.89,-2.934,-1.578,-0.969,-1.386,-1.918
3,85,39.3,48.5,0,-5.158,-3.633,-2.941,-1.471,-0.851,-1.304,-1.827
3,86,42.7,52.9,0,-6.321,-4.357,-3.294,-2.017,-1.039,-1.672,-2.19
3,87,43.7,54.5,0,-5.917,-3.987,-3.048,-1.647,-1.024,-1.475,-2.079
3,88,41.7,51,0,-5.554,-3.804,-2.959,-1.555,-0.934,-1.372,-1.915
3,89,41.5,50.5,0,-5.641,-3.802,-2.866,-1.544,-0.924,-1.361,-1.917
3,90,39.8,48.7,0,-5.437,-3.677,-2.984,-1.488,-0.868,-1.303,-1.829
3,91,40.1,52.2,0,-5.334,-3.746,-3.124,-1.548,-0.92,-1.366,-1.958
3,92,40.6,50.7,0,-5.428,-3.792,-3.115,-1.534,-0.918,-1.349,-1.932
3,93,39.5,48.7,0,-5.221,-3.677,-3.035,-1.487,-0.863,-1.308,-1.853
3,94,39.5,48.9,0,-5.193,-3.774,-3.15,-1.546,-0.916,-1.395,-1.961
3,95,39.3,48.8,0,-4.466,-3.352,-2.906,-1.449,-0.849,-1.269,-1.802
3,96,40.5,50.1,0,-5.159,-3.78,-3.17,-1.574,-0.946,-1.423,-1.98
3,97,41.2,52.3,0,-5.246,-3.841,-3.242,-1.615,-0.985,-1.456,-2.203
3,98,38.5,48.1,0,-4.618,-3.4,-2.911,-1.43,-0.812,-1.261,-1.783
